lat,lon,alt,date,device,os,version
40.7015762329,-73.9549407959,20.9720668793,2014-11-13 16:10:40,"iPhone6,1",7.1.2,1.1
40.7307815552,-73.9922180176,17.7930583954,2014-11-13 16:14:56,"iPhone6,1",7.1.2,1.1
40.7134056091,-73.990447998,16.8632221222,2014-11-14 00:10:40,"iPhone6,1",7.1.2,1.1
40.689781189,-73.9765319824,27.0793266296,2014-11-14 00:17:04,"iPhone6,1",7.1.2,1.1
40.6894874573,-73.9700241089,29.1504859924,2014-11-14 00:23:28,"iPhone6,1",7.1.2,1.1
40.6961402893,-73.9803848267,42.3438949585,2014-11-14 00:59:44,"iPhone6,1",7.1.2,1.1
40.6888122559,-73.967956543,41.0223770142,2014-11-14 01:29:36,"iPhone6,1",7.1.2,1.1
40.6910209656,-73.9808197021,41.8143768311,2014-11-14 03:33:20,"iPhone6,1",7.1.2,1.1
40.7007064819,-73.9821777344,41.898891449,2014-11-14 05:26:24,"iPhone6,1",7.1.2,1.1
40.6930770874,-73.972442627,41.5390625,2014-11-14 05:41:20,"iPhone6,1",7.1.2,1.1
40.6887626648,-73.9679718018,41.5694007874,2014-11-14 07:06:40,"iPhone6,1",7.1.2,1.1
40.6970672607,-73.9756622314,41.5694007874,2014-11-14 07:25:52,"iPhone6,1",7.1.2,1.1
40.6887321472,-73.9679718018,41.1435890198,2014-11-14 13:02:56,"iPhone6,1",7.1.2,1.1
40.7009239197,-73.9805145264,41.5646362305,2014-11-14 14:30:24,"iPhone6,1",7.1.2,1.1
40.6887588501,-73.9679260254,33.6614952087,2014-11-14 14:34:40,"iPhone6,1",7.1.2,1.1
40.6953620911,-73.948928833,28,2014-11-14 15:32:16,"iPhone6,1",7.1.2,1.1
40.7245941162,-73.9840316772,21.308511734,2014-11-14 16:57:36,"iPhone6,1",7.1.2,1.1
40.7391700745,-73.9990844727,17.3044872284,2014-11-14 17:04:00,"iPhone6,1",7.1.2,1.1
40.7329292297,-73.998046875,12.6482229233,2014-11-14 17:42:24,"iPhone6,1",7.1.2,1.1
40.7297935486,-73.9934005737,16.221452713,2014-11-14 18:52:48,"iPhone6,1",7.1.2,1.1
40.7269134521,-73.9882507324,15.6957454681,2014-11-15 01:06:08,"iPhone6,1",7.1.2,1.1
40.729927063,-73.9929656982,16.9557514191,2014-11-15 02:18:40,"iPhone6,1",7.1.2,1.1
40.7208061218,-73.977142334,14.7367267609,2014-11-15 04:26:40,"iPhone6,1",7.1.2,1.1
40.7008018494,-73.9497146606,21.9629669189,2014-11-15 04:35:12,"iPhone6,1",7.1.2,1.1
40.6950759888,-73.946723938,23.4003601074,2014-11-15 05:43:28,"iPhone6,1",7.1.2,1.1
40.7350654602,-73.9910583496,16.4153175354,2014-11-15 15:40:48,"iPhone6,1",7.1.2,1.1
40.7304649353,-73.9925460815,17.135099411,2014-11-15 15:45:04,"iPhone6,1",7.1.2,1.1
40.7172050476,-73.9564208984,10.9452362061,2014-11-16 04:50:08,"iPhone6,1",7.1.2,1.1
40.7217407227,-73.9505233765,13.0592327118,2014-11-16 04:58:40,"iPhone6,1",7.1.2,1.1
40.7169952393,-73.9521408081,12.531829834,2014-11-16 08:27:44,"iPhone6,1",7.1.2,1.1
40.7062530518,-73.9585571289,12.9694023132,2014-11-16 08:34:08,"iPhone6,1",7.1.2,1.1
40.6951675415,-73.9468231201,23.7901115417,2014-11-16 08:40:32,"iPhone6,1",7.1.2,1.1
40.7299423218,-73.9928283691,20.4717845917,2014-11-16 20:28:48,"iPhone6,1",7.1.2,1.1
40.7254600525,-73.9966583252,18.8193435669,2014-11-16 20:33:04,"iPhone6,1",7.1.2,1.1
40.6928977966,-73.9817962646,17.3895339966,2014-11-16 21:24:16,"iPhone6,1",7.1.2,1.1
40.6844940186,-73.9775772095,22.2284812927,2014-11-16 21:34:56,"iPhone6,1",7.1.2,1.1
40.6876144409,-73.9709777832,31.6290683746,2014-11-16 22:24:00,"iPhone6,1",7.1.2,1.1
40.692527771,-73.9676971436,34.073474884,2014-11-16 22:32:32,"iPhone6,1",7.1.2,1.1
40.6967430115,-73.9800872803,33,2014-11-17 00:32:00,"iPhone6,1",7.1.2,1.1
40.6888504028,-73.9679870605,33,2014-11-17 00:49:04,"iPhone6,1",7.1.2,1.1
40.6860618591,-73.9737472534,33,2014-11-17 15:19:28,"iPhone6,1",7.1.2,1.1
40.7012519836,-73.9886245728,32.4532699585,2014-11-17 15:42:56,"iPhone6,1",7.1.2,1.1
40.7203636169,-73.994392395,14.6030931473,2014-11-17 15:53:36,"iPhone6,1",7.1.2,1.1
40.7298240662,-73.9934005737,15.9968252182,2014-11-17 16:02:08,"iPhone6,1",7.1.2,1.1
40.7288284302,-73.9845504761,14,2014-11-17 23:42:56,"iPhone6,1",7.1.2,1.1
40.7257423401,-73.9776382446,14,2014-11-17 23:49:20,"iPhone6,1",7.1.2,1.1
40.7280921936,-73.9828643799,12.1325063705,2014-11-18 01:55:12,"iPhone6,1",7.1.2,1.1
40.7299041748,-73.9887695312,14.4717178345,2014-11-18 02:01:36,"iPhone6,1",7.1.2,1.1
40.7347297668,-73.9907989502,17.1396331787,2014-11-18 02:12:16,"iPhone6,1",7.1.2,1.1
40.6954231262,-73.94871521,22.0819778442,2014-11-18 02:50:40,"iPhone6,1",7.1.2,1.1
40.7303161621,-73.9936218262,19.7792224884,2014-11-18 16:02:08,"iPhone6,1",7.1.2,1.1
40.7034492493,-73.9887466431,14,2014-11-18 23:45:04,"iPhone6,1",7.1.2,1.1
40.6840324402,-73.9783782959,30.9816188812,2014-11-18 23:53:36,"iPhone6,1",7.1.2,1.1
40.6945533752,-73.9776992798,32.8234405518,2014-11-19 01:06:08,"iPhone6,1",7.1.2,1.1
40.6888237,-73.9681015015,41.9936180115,2014-11-19 02:20:48,"iPhone6,1",7.1.2,1.1
40.700717926,-73.9786453247,41.6505203247,2014-11-19 13:39:12,"iPhone6,1",7.1.2,1.1
40.6887588501,-73.967880249,41.2711982727,2014-11-19 13:47:44,"iPhone6,1",7.1.2,1.1
40.6905708313,-73.9811477661,41.1699447632,2014-11-19 14:41:04,"iPhone6,1",7.1.2,1.1
40.688419342,-73.9678573608,42.4666671753,2014-11-19 14:51:44,"iPhone6,1",7.1.2,1.1
40.7275543213,-73.9864578247,40.6649703979,2014-11-19 15:25:52,"iPhone6,1",7.1.2,1.1
40.7296524048,-73.9937515259,18.2772655487,2014-11-19 15:34:24,"iPhone6,1",7.1.2,1.1
40.7138061523,-73.9946212769,14,2014-11-20 00:10:40,"iPhone6,1",7.1.2,1.1
40.6914215088,-73.9817962646,24.8379135132,2014-11-20 00:21:20,"iPhone6,1",7.1.2,1.1
40.6928100586,-73.9546432495,27.5447750092,2014-11-20 00:36:16,"iPhone6,1",7.1.2,1.1
40.6950454712,-73.946762085,23.7022972107,2014-11-20 00:40:32,"iPhone6,1",7.1.2,1.1
40.7298164368,-73.9935379028,16.829202652,2014-11-20 14:53:52,"iPhone6,1",7.1.2,1.1
40.7285308838,-73.9875411987,14,2014-11-20 23:19:28,"iPhone6,1",7.1.2,1.1
40.7302017212,-73.9944229126,16.0829868317,2014-11-21 02:05:52,"iPhone6,1",7.1.2,1.1
40.728263855,-73.9887695312,14.9234409332,2014-11-21 04:18:08,"iPhone6,1",7.1.2,1.1
40.7023162842,-73.9794006348,13.3833036423,2014-11-21 08:08:32,"iPhone6,1",7.1.2,1.1
40.6949996948,-73.946434021,22.3395805359,2014-11-21 08:21:20,"iPhone6,1",7.1.2,1.1
40.7140922546,-73.9514923096,23.9998168945,2014-11-21 17:27:28,"iPhone6,1",7.1.2,1.1
40.7330741882,-73.9867477417,23.2960796356,2014-11-21 17:36:00,"iPhone6,1",7.1.2,1.1
40.729637146,-73.9932174683,15.4181251526,2014-11-21 17:46:40,"iPhone6,1",7.1.2,1.1
40.7198638916,-73.9926376343,14,2014-11-22 06:34:40,"iPhone6,1",7.1.2,1.1
40.6949501038,-73.9467391968,23.5714359283,2014-11-22 06:45:20,"iPhone6,1",7.1.2,1.1
40.7099189758,-73.9652328491,25.2281913757,2014-11-22 17:10:24,"iPhone6,1",7.1.2,1.1
40.7431526184,-73.9862442017,25.2281913757,2014-11-22 17:18:56,"iPhone6,1",7.1.2,1.1
40.7603263855,-73.9836730957,25.4595851898,2014-11-22 17:25:20,"iPhone6,1",7.1.2,1.1
40.765586853,-73.9797744751,32.3012199402,2014-11-22 17:29:36,"iPhone6,1",7.1.2,1.1
40.7523078918,-73.9936981201,30.6766986847,2014-11-22 20:41:36,"iPhone6,1",7.1.2,1.1
40.750957489,-74.0019302368,36.7120780945,2014-11-22 20:54:24,"iPhone6,1",7.1.2,1.1
40.7506561279,-73.9945678711,16.455078125,2014-11-23 04:39:28,"iPhone6,1",7.1.2,1.1
40.6879844666,-73.9677200317,22.0448055267,2014-11-23 05:24:16,"iPhone6,1",7.1.2,1.1
40.7007408142,-73.9786682129,41.1662521362,2014-11-23 05:37:04,"iPhone6,1",7.1.2,1.1
40.6887779236,-73.9675064087,40.7125511169,2014-11-23 05:41:20,"iPhone6,1",7.1.2,1.1
40.700592041,-73.9785079956,40.7125511169,2014-11-23 05:47:44,"iPhone6,1",7.1.2,1.1
40.6886634827,-73.9677581787,40.557674408,2014-11-23 05:54:08,"iPhone6,1",7.1.2,1.1
40.7004623413,-73.9793014526,54.8087654114,2014-11-23 17:01:52,"iPhone6,1",7.1.2,1.1
40.6845321655,-73.9734268188,54.8087654114,2014-11-23 17:14:40,"iPhone6,1",7.1.2,1.1
40.6983795166,-73.961807251,54.8087654114,2014-11-23 17:23:12,"iPhone6,1",7.1.2,1.1
40.6885757446,-73.9666824341,40.7575683594,2014-11-23 17:42:24,"iPhone6,1",7.1.2,1.1
40.6949806213,-73.9468231201,23.7718143463,2014-11-23 17:53:04,"iPhone6,1",7.1.2,1.1
40.70885849,-73.9523544312,23.1561775208,2014-11-23 22:00:32,"iPhone6,1",7.1.2,1.1
40.6971435547,-73.9523925781,23.1561775208,2014-11-23 23:25:52,"iPhone6,1",7.1.2,1.1
40.6950836182,-73.9466934204,23.7282543182,2014-11-23 23:51:28,"iPhone6,1",7.1.2,1.1
40.7342414856,-73.9909667969,21.1736354828,2014-11-24 15:38:40,"iPhone6,1",7.1.2,1.1
40.7301521301,-73.9936218262,16.2335910797,2014-11-24 15:45:04,"iPhone6,1",7.1.2,1.1
40.7156410217,-73.9774475098,20.0791988373,2014-11-25 01:55:12,"iPhone6,1",7.1.2,1.1
40.6978034973,-73.9506225586,26.011423111,2014-11-25 01:59:28,"iPhone6,1",7.1.2,1.1
40.6863288879,-73.9474563599,22.9634399414,2014-11-25 16:29:52,"iPhone6,1",7.1.2,1.1
40.695224762,-73.9467849731,22.9206295013,2014-11-25 18:25:04,"iPhone6,1",7.1.2,1.1
40.6952171326,-73.946723938,22.6236190796,2014-11-25 19:12:00,"iPhone6,1",7.1.2,1.1
40.6879692078,-73.9677658081,22.9976444244,2014-11-25 20:22:24,"iPhone6,1",7.1.2,1.1
40.6941719055,-73.9612960815,35.1056060791,2014-11-25 21:28:32,"iPhone6,1",7.1.2,1.1
40.7074050903,-73.9739227295,33.4429664612,2014-11-25 21:37:04,"iPhone6,1",7.1.2,1.1
40.7020072937,-73.9632873535,32.9328308105,2014-11-25 21:52:00,"iPhone6,1",7.1.2,1.1
40.725894928,-73.9326324463,26.2569160461,2014-11-25 22:00:32,"iPhone6,1",7.1.2,1.1
40.7359924316,-73.9208145142,19.5655174255,2014-11-25 22:15:28,"iPhone6,1",7.1.2,1.1
40.8008079529,-73.9175109863,19.3759994507,2014-11-25 22:21:52,"iPhone6,1",7.1.2,1.1
40.8121833801,-73.9030990601,15.3506259918,2014-11-25 22:34:40,"iPhone6,1",7.1.2,1.1
40.8226661682,-73.885559082,15.772315979,2014-11-25 22:38:56,"iPhone6,1",7.1.2,1.1
40.8484230042,-73.8270263672,10.5877189636,2014-11-25 22:49:36,"iPhone6,1",7.1.2,1.1
40.8609466553,-73.8275146484,23,2014-11-25 22:56:00,"iPhone6,1",7.1.2,1.1
40.8835906982,-73.8258056641,23,2014-11-25 23:02:24,"iPhone6,1",7.1.2,1.1
40.8930435181,-73.816368103,23,2014-11-25 23:06:40,"iPhone6,1",7.1.2,1.1
40.9251823425,-73.8027877808,23,2014-11-25 23:15:12,"iPhone6,1",7.1.2,1.1
40.9681129456,-73.7821578979,34.418712616,2014-11-25 23:23:44,"iPhone6,1",7.1.2,1.1
41.0253219604,-73.692237854,34.418712616,2014-11-25 23:38:40,"iPhone6,1",7.1.2,1.1
41.041053772,-73.6723709106,81.9645843506,2014-11-25 23:45:04,"iPhone6,1",7.1.2,1.1
41.0484313965,-73.6709136963,68.8495025635,2014-11-25 23:57:52,"iPhone6,1",7.1.2,1.1
41.0899581909,-73.6550979614,93.4032440186,2014-11-26 00:04:16,"iPhone6,1",7.1.2,1.1
41.0942420959,-73.6089248657,72.2282485962,2014-11-26 00:10:40,"iPhone6,1",7.1.2,1.1
41.0992126465,-73.5630340576,72.2282485962,2014-11-26 00:19:12,"iPhone6,1",7.1.2,1.1
41.1181564331,-73.5074157715,68.3315734863,2014-11-26 00:29:52,"iPhone6,1",7.1.2,1.1
41.1175537109,-73.5053710938,68.3315734863,2014-11-26 00:34:08,"iPhone6,1",7.1.2,1.1
41.1199569702,-73.4803771973,80.2875976562,2014-11-26 00:34:08,"iPhone6,1",7.1.2,1.1
41.1203117371,-73.4792175293,81.5532226562,2014-11-26 00:34:08,"iPhone6,1",7.1.2,1.1
41.120349884,-73.479057312,81.578125,2014-11-26 00:34:08,"iPhone6,1",7.1.2,1.1
41.1050453186,-73.4187164307,18.1822776794,2014-11-26 00:44:48,"iPhone6,1",7.1.2,1.1
41.1551208496,-73.2473068237,18.1822776794,2014-11-26 01:06:08,"iPhone6,1",7.1.2,1.1
41.1952705383,-73.125541687,12.0892133713,2014-11-26 01:21:04,"iPhone6,1",7.1.2,1.1
41.2838401794,-72.8511734009,43.6805801392,2014-11-26 01:31:44,"iPhone6,1",7.1.2,1.1
41.2854347229,-72.8341674805,26.072303772,2014-11-26 01:36:00,"iPhone6,1",7.1.2,1.1
41.2869110107,-72.7164840698,25.9546031952,2014-11-26 02:01:36,"iPhone6,1",7.1.2,1.1
41.2887420654,-72.5727005005,13.0299434662,2014-11-26 02:10:08,"iPhone6,1",7.1.2,1.1
41.33959198,-72.3201904297,13.0299434662,2014-11-26 02:25:04,"iPhone6,1",7.1.2,1.1
41.3601379395,-72.1321334839,13.0299434662,2014-11-26 02:31:28,"iPhone6,1",7.1.2,1.1
41.3723297119,-71.9702682495,31.3472652435,2014-11-26 02:37:52,"iPhone6,1",7.1.2,1.1
41.4060058594,-71.8632125854,13.4542398453,2014-11-26 02:44:16,"iPhone6,1",7.1.2,1.1
41.5174102783,-71.7058486938,13.4542398453,2014-11-26 02:54:56,"iPhone6,1",7.1.2,1.1
41.5751419067,-71.6631774902,13.4542398453,2014-11-26 02:59:12,"iPhone6,1",7.1.2,1.1
41.6590385437,-71.5293502808,13.4542398453,2014-11-26 03:09:52,"iPhone6,1",7.1.2,1.1
41.7222213745,-71.4767532349,13.8757696152,2014-11-26 03:14:08,"iPhone6,1",7.1.2,1.1
41.7997322083,-71.4915466309,13.8757696152,2014-11-26 03:20:32,"iPhone6,1",7.1.2,1.1
41.8587417603,-71.5144195557,13.8757696152,2014-11-26 03:24:48,"iPhone6,1",7.1.2,1.1
41.877986908,-71.5018844604,46.3170776367,2014-11-26 03:26:56,"iPhone6,1",7.1.2,1.1
41.8792076111,-71.4929885864,97.9499664307,2014-11-26 04:56:32,"iPhone6,1",7.1.2,1.1
41.9193458557,-71.5164794922,109.029205322,2014-11-26 17:31:44,"iPhone6,1",7.1.2,1.1
41.936378479,-71.4766540527,101.70211792,2014-11-26 17:36:00,"iPhone6,1",7.1.2,1.1
41.8958320618,-71.5070877075,97.5150146484,2014-11-26 19:33:20,"iPhone6,1",7.1.2,1.1
41.8684005737,-71.506477356,72.5443267822,2014-11-26 19:39:44,"iPhone6,1",7.1.2,1.1
41.8791503906,-71.492980957,98.0234222412,2014-11-26 20:07:28,"iPhone6,1",7.1.2,1.1
41.8793869019,-71.4951782227,98.1448135376,2014-11-26 20:35:12,"iPhone6,1",7.1.2,1.1
41.8651351929,-71.4861297607,98.1733856201,2014-11-27 23:30:08,"iPhone6,1",7.1.2,1.1
41.8818016052,-71.5014343262,98.358215332,2014-11-27 23:38:40,"iPhone6,1",7.1.2,1.1
41.8791770935,-71.4932556152,97.8042144775,2014-11-27 23:53:36,"iPhone6,1",7.1.2,1.1
41.8681106567,-71.4914932251,98.321685791,2014-11-28 16:38:24,"iPhone6,1",7.1.2,1.1
41.8794441223,-71.4950790405,98.3583602905,2014-11-28 16:53:20,"iPhone6,1",7.1.2,1.1
41.8416137695,-71.4879379272,96.6750564575,2014-11-28 22:34:40,"iPhone6,1",7.1.2,1.1
41.8790626526,-71.4932327271,97.2803955078,2014-11-28 22:41:04,"iPhone6,1",7.1.2,1.1
41.8789100647,-71.4929504395,93.5257263184,2014-11-28 22:43:12,"iPhone6,1",7.1.2,1.1
41.8838005066,-71.5066375732,54.2082748413,2014-11-29 00:19:12,"iPhone6,1",7.1.2,1.1
41.9062309265,-71.530632019,89.2677307129,2014-11-29 00:32:00,"iPhone6,1",7.1.2,1.1
41.9392623901,-71.4776229858,103.190872192,2014-11-29 00:44:48,"iPhone6,1",7.1.2,1.1
41.9282913208,-71.4992446899,125.377388,2014-11-29 02:54:56,"iPhone6,1",7.1.2,1.1
41.8983306885,-71.5237960815,125.377388,2014-11-29 03:03:28,"iPhone6,1",7.1.2,1.1
41.8804397583,-71.4970703125,98.2973022461,2014-11-29 03:07:44,"iPhone6,1",7.1.2,1.1
41.8789749146,-71.492980957,98.7938919067,2014-11-29 16:12:48,"iPhone6,1",7.1.2,1.1
41.8225440979,-71.4579925537,30.7266235352,2014-11-29 20:48:00,"iPhone6,1",7.1.2,1.1
41.8270339966,-71.4050140381,24.423248291,2014-11-29 20:56:32,"iPhone6,1",7.1.2,1.1
41.8308792114,-71.3880081177,26.2205905914,2014-11-29 21:02:56,"iPhone6,1",7.1.2,1.1
41.8265304565,-71.4140625,13.6556873322,2014-11-29 23:53:36,"iPhone6,1",7.1.2,1.1
41.8288078308,-71.4393920898,12.4428119659,2014-11-30 00:02:08,"iPhone6,1",7.1.2,1.1
41.8435173035,-71.4953155518,12.4428119659,2014-11-30 00:14:56,"iPhone6,1",7.1.2,1.1
41.8800506592,-71.5010910034,98.3360671997,2014-11-30 00:25:36,"iPhone6,1",7.1.2,1.1
41.8790931702,-71.4931640625,97.3188858032,2014-11-30 00:32:00,"iPhone6,1",7.1.2,1.1
41.8790740967,-71.4932250977,97.2458496094,2014-11-30 00:38:24,"iPhone6,1",7.1.2,1.1
41.8839225769,-71.5066757202,53.8099822998,2014-11-30 00:59:44,"iPhone6,1",7.1.2,1.1
41.913734436,-71.5272369385,85.8847961426,2014-11-30 01:06:08,"iPhone6,1",7.1.2,1.1
41.8805198669,-71.5020599365,84.7350692749,2014-11-30 04:03:12,"iPhone6,1",7.1.2,1.1
41.8791999817,-71.4930038452,98.3770370483,2014-11-30 04:09:36,"iPhone6,1",7.1.2,1.1
41.8289833069,-71.4180297852,97.5818862915,2014-11-30 16:40:32,"iPhone6,1",7.1.2,1.1
41.8292770386,-71.4117507935,11.3814868927,2014-11-30 17:21:04,"iPhone6,1",7.1.2,1.1
41.8271408081,-71.4196166992,11.1528806686,2014-11-30 17:25:20,"iPhone6,1",7.1.2,1.1
41.7501106262,-71.4178237915,11.1528806686,2014-11-30 17:36:00,"iPhone6,1",7.1.2,1.1
41.5805206299,-71.4582061768,11.1528806686,2014-11-30 17:40:16,"iPhone6,1",7.1.2,1.1
41.4715080261,-71.5689926147,11.1528806686,2014-11-30 17:50:56,"iPhone6,1",7.1.2,1.1
41.4472351074,-71.7002868652,11.1528806686,2014-11-30 17:57:20,"iPhone6,1",7.1.2,1.1
41.3948097229,-71.760925293,17.1696777344,2014-11-30 17:57:20,"iPhone6,1",7.1.2,1.1
41.3366394043,-71.9012680054,8.99077510834,2014-11-30 18:08:00,"iPhone6,1",7.1.2,1.1
41.3450813293,-71.9770431519,8.04926967621,2014-11-30 18:14:24,"iPhone6,1",7.1.2,1.1
41.3552970886,-72.0935058594,7.55095291138,2014-11-30 18:22:56,"iPhone6,1",7.1.2,1.1
41.3345870972,-72.1163253784,18.6942443848,2014-11-30 18:27:12,"iPhone6,1",7.1.2,1.1
41.3031730652,-72.2513504028,18.6942443848,2014-11-30 18:35:44,"iPhone6,1",7.1.2,1.1
41.2981414795,-72.3177947998,18.6942443848,2014-11-30 18:40:00,"iPhone6,1",7.1.2,1.1
41.2949485779,-72.40184021,18.6942443848,2014-11-30 18:48:32,"iPhone6,1",7.1.2,1.1
41.2883605957,-72.6299972534,13.4307594299,2014-11-30 18:59:12,"iPhone6,1",7.1.2,1.1
41.2921981812,-72.8561935425,13.4307594299,2014-11-30 19:16:16,"iPhone6,1",7.1.2,1.1
41.2982749939,-72.9187469482,13.4307594299,2014-11-30 19:35:28,"iPhone6,1",7.1.2,1.1
41.2849578857,-72.9485626221,8.36750125885,2014-11-30 19:54:40,"iPhone6,1",7.1.2,1.1
41.2275772095,-73.0584716797,31.572971344,2014-11-30 20:05:20,"iPhone6,1",7.1.2,1.1
41.1965408325,-73.1281356812,12.9035511017,2014-11-30 20:09:36,"iPhone6,1",7.1.2,1.1
41.1566810608,-73.2419586182,11.9612464905,2014-11-30 20:20:16,"iPhone6,1",7.1.2,1.1
41.1041946411,-73.4032058716,15.6175394058,2014-11-30 20:37:20,"iPhone6,1",7.1.2,1.1
41.0775680542,-73.4441146851,18.6488437653,2014-11-30 20:43:44,"iPhone6,1",7.1.2,1.1
41.0459861755,-73.5615921021,18.6488437653,2014-11-30 21:00:48,"iPhone6,1",7.1.2,1.1
41.0038452148,-73.6613693237,10.4033269882,2014-11-30 21:07:12,"iPhone6,1",7.1.2,1.1
40.9747848511,-73.7071304321,21.8227138519,2014-11-30 21:13:36,"iPhone6,1",7.1.2,1.1
40.9070663452,-73.7933502197,27.2892093658,2014-11-30 21:20:00,"iPhone6,1",7.1.2,1.1
40.864982605,-73.8869552612,35.2172698975,2014-11-30 21:26:24,"iPhone6,1",7.1.2,1.1
40.8226470947,-73.9201812744,15.2235488892,2014-11-30 21:30:40,"iPhone6,1",7.1.2,1.1
40.8003005981,-73.942741394,20.3059978485,2014-11-30 21:37:04,"iPhone6,1",7.1.2,1.1
40.7575340271,-73.9739837646,16.4935970306,2014-11-30 21:49:52,"iPhone6,1",7.1.2,1.1
40.7433395386,-73.984161377,19.7025413513,2014-11-30 22:04:48,"iPhone6,1",7.1.2,1.1
40.7301940918,-73.9925765991,16.1291866302,2014-11-30 22:13:20,"iPhone6,1",7.1.2,1.1
40.7219924927,-73.978225708,19.376789093,2014-12-01 05:11:28,"iPhone6,1",7.1.2,1.1
40.7000160217,-73.9496078491,24.9891853333,2014-12-01 05:17:52,"iPhone6,1",7.1.2,1.1
40.6947593689,-73.9464874268,24.1965866089,2014-12-01 05:24:16,"iPhone6,1",7.1.2,1.1
40.7332458496,-73.9871292114,17.7875385284,2014-12-01 16:23:28,"iPhone6,1",7.1.2,1.1
40.7306976318,-73.9926681519,16.1747989655,2014-12-01 16:32:00,"iPhone6,1",7.1.2,1.1
40.7340698242,-73.988609314,15.3037662506,2014-12-01 22:32:32,"iPhone6,1",7.1.2,1.1
40.6879081726,-73.9683074951,20.7714099884,2014-12-01 23:25:52,"iPhone6,1",7.1.2,1.1
40.7010040283,-73.9789276123,38.2863235474,2014-12-01 23:55:44,"iPhone6,1",7.1.2,1.1
40.6887702942,-73.9679870605,37.2571563721,2014-12-02 00:38:24,"iPhone6,1",7.1.2,1.1
40.70054245,-73.978477478,34.8634185791,2014-12-02 03:22:40,"iPhone6,1",7.1.2,1.1
40.6888084412,-73.9679794312,35.0347366333,2014-12-02 04:03:12,"iPhone6,1",7.1.2,1.1
40.7004928589,-73.9784393311,35.0347366333,2014-12-02 04:24:32,"iPhone6,1",7.1.2,1.1
40.6887969971,-73.9679718018,42.0962638855,2014-12-02 04:33:04,"iPhone6,1",7.1.2,1.1
40.7007980347,-73.9787063599,41.7221374512,2014-12-02 11:20:32,"iPhone6,1",7.1.2,1.1
40.6886978149,-73.9678726196,41.2173500061,2014-12-02 11:26:56,"iPhone6,1",7.1.2,1.1
40.7005577087,-73.9785003662,40.8948402405,2014-12-02 11:35:28,"iPhone6,1",7.1.2,1.1
40.6887321472,-73.9679412842,41.106262207,2014-12-02 11:48:16,"iPhone6,1",7.1.2,1.1
40.7005805969,-73.9785308838,45.7483215332,2014-12-02 12:26:40,"iPhone6,1",7.1.2,1.1
40.6887245178,-73.9679946899,41.2499389648,2014-12-02 12:45:52,"iPhone6,1",7.1.2,1.1
40.700717926,-73.9786453247,41.546749115,2014-12-02 13:47:44,"iPhone6,1",7.1.2,1.1
40.6887893677,-73.9681472778,46.2024536133,2014-12-02 13:54:08,"iPhone6,1",7.1.2,1.1
40.6946792603,-73.9463500977,22.516242981,2014-12-02 14:58:08,"iPhone6,1",7.1.2,1.1
40.7090377808,-73.9614562988,21.2160625458,2014-12-02 15:55:44,"iPhone6,1",7.1.2,1.1
40.7326431274,-73.9875564575,20.9809036255,2014-12-02 16:02:08,"iPhone6,1",7.1.2,1.1
40.7298164368,-73.993347168,14.0423946381,2014-12-02 16:12:48,"iPhone6,1",7.1.2,1.1
40.7340202332,-73.991027832,16.1593494415,2014-12-02 23:25:52,"iPhone6,1",7.1.2,1.1
40.6954154968,-73.9493789673,28,2014-12-03 00:25:36,"iPhone6,1",7.1.2,1.1
40.7332229614,-73.9871902466,21.3423061371,2014-12-03 15:47:12,"iPhone6,1",7.1.2,1.1
40.7298965454,-73.9915313721,17.6450519562,2014-12-03 15:53:36,"iPhone6,1",7.1.2,1.1
40.7138404846,-73.9946594238,15.3366975784,2014-12-04 03:58:56,"iPhone6,1",7.1.2,1.1
40.6915206909,-73.9801254272,14,2014-12-04 04:09:36,"iPhone6,1",7.1.2,1.1
40.6871528625,-73.9773712158,32,2014-12-04 04:16:00,"iPhone6,1",7.1.2,1.1
40.6957397461,-73.9465484619,20.0441837311,2014-12-04 04:28:48,"iPhone6,1",7.1.2,1.1
40.6951522827,-73.9467697144,23.0242595673,2014-12-04 07:08:48,"iPhone6,1",7.1.2,1.1
40.6951370239,-73.9467544556,23.2174568176,2014-12-04 07:08:48,"iPhone6,1",7.1.2,1.1
40.7044410706,-73.9576187134,20.4674053192,2014-12-04 15:40:48,"iPhone6,1",7.1.2,1.1
40.7310218811,-73.9919509888,17.6487770081,2014-12-04 15:47:12,"iPhone6,1",7.1.2,1.1
40.726474762,-73.9917068481,15.5753622055,2014-12-05 04:54:24,"iPhone6,1",7.1.2,1.1
40.7216033936,-73.9876174927,16.9070034027,2014-12-05 05:05:04,"iPhone6,1",7.1.2,1.1
40.697593689,-73.9529495239,21.8555183411,2014-12-05 08:04:16,"iPhone6,1",7.1.2,1.1
40.6951255798,-73.9466629028,23.0987548828,2014-12-05 08:42:40,"iPhone6,1",7.1.2,1.1
40.7234802246,-73.9755325317,25.6962966919,2014-12-05 18:08:00,"iPhone6,1",7.1.2,1.1
40.7330780029,-73.9910812378,17.5456142426,2014-12-05 18:12:16,"iPhone6,1",7.1.2,1.1
40.7397842407,-74.0026702881,15.0773105621,2014-12-05 22:04:48,"iPhone6,1",7.1.2,1.1
40.7427635193,-74.0074310303,10.8602705002,2014-12-05 22:17:36,"iPhone6,1",7.1.2,1.1
40.7474136353,-74.004524231,12.4374952316,2014-12-06 01:59:28,"iPhone6,1",7.1.2,1.1
